,TimeStep,Vehicle_ID,_X,_Y,_Angle,_Pos,_Speed,_Lane,_Slope
22306,483.00,21,10621.77,10578.62,357.19,3245.43,14.50,-288088612#5_0,0.00
22307,483.00,22,4088.64,11717.38,64.69,4017.79,21.37,347355524#0_0,0.00
22308,483.00,23,15497.74,14452.12,47.49,0.87,19.31,:2384737472_4_0,0.00
22309,483.00,25,9379.37,17465.95,270.79,18.08,9.20,347355525#7_0,0.00
22310,483.00,26,1518.92,10486.24,63.35,1168.26,19.72,347355524#0_0,0.00
22311,483.00,28,10337.97,15408.57,350.64,1120.16,18.21,-288088612#0_0,0.00
22312,483.00,29,10572.03,13961.69,353.88,920.97,15.19,-288088612#1_0,0.00
22313,483.00,3,13997.80,15881.12,119.39,194.57,23.65,-347355525#3_0,0.00
22314,483.00,30,10662.36,8551.11,183.04,3678.02,18.35,288088612#5_0,0.00
22315,483.00,31,10617.72,7701.27,183.22,4529.04,18.05,288088612#5_0,0.00
22316,483.00,32,8465.89,14748.19,28.76,1811.79,22.01,347355524#1_0,0.00
22317,483.00,33,6309.76,10419.01,320.57,305.03,25.27,288088613#2_0,0.00
22318,483.00,34,9288.82,17444.71,15.62,4669.70,9.56,347355524#1_0,0.00
22319,483.00,35,11289.87,5809.63,337.73,6263.62,14.02,-288088612#6_0,0.00
22320,483.00,36,12894.60,16365.23,111.11,851.53,21.00,-347355525#5_0,0.00
22321,483.00,37,10666.80,9585.90,356.51,2251.62,18.49,-288088612#5_0,0.00
22322,483.00,38,16992.89,14470.58,280.60,1861.31,14.27,-958984632_0,0.00
22323,483.00,39,1162.16,10316.15,66.39,772.89,19.44,347355524#0_0,0.00
22324,483.00,4,8144.29,11564.01,255.88,723.94,22.74,-229938465#2_0,0.00
22325,483.00,40,14987.30,13996.33,50.93,26.52,22.26,1002123620#0_0,0.00
22326,483.00,42,5188.30,12239.66,245.35,2382.95,23.23,-347355524#0_0,0.00
22327,483.00,43,13623.40,13578.29,69.00,3347.58,22.29,229938465#5_0,0.00
22328,483.00,45,10224.61,16119.15,352.51,1839.79,17.39,-288088612#0_0,0.00
22329,483.00,46,16081.11,14992.95,224.82,394.64,20.94,-1002123620#4_0,0.00
22330,483.00,47,3008.93,11203.98,64.61,2822.23,19.62,347355524#0_0,0.00
22331,483.00,48,12151.48,12924.43,68.64,1736.70,19.23,229938465#5_0,0.00
22332,483.00,49,10500.57,12509.78,285.14,14.20,9.39,535366682_0,0.00
22333,483.00,5,11281.19,5830.82,337.73,6286.53,13.23,-288088612#6_0,0.00
22334,483.00,6,12282.33,16581.27,287.63,1556.62,22.01,347355525#5_0,0.00
22335,483.00,7,8643.89,8477.42,308.15,2309.62,18.65,288088613#0_0,0.00
22336,483.00,8,10620.53,10603.89,357.19,3270.73,14.49,-288088612#5_0,0.00
22337,483.00,9,16004.64,14919.71,226.45,77.74,18.73,-1002123620#3_0,0.00
22338,484.00,0,6128.57,11137.59,259.59,2785.50,22.45,-229938465#2_0,0.00
22339,484.00,10,15968.10,14884.97,226.45,128.17,24.15,-1002123620#3_0,0.00
22340,484.00,11,10526.89,12233.73,246.54,8.77,9.31,-229938465#4_0,0.00
22341,484.00,12,8321.95,11608.14,257.50,540.88,23.06,-229938465#2_0,0.00
22342,484.00,13,13319.76,13455.59,65.15,3019.97,24.82,229938465#5_0,0.00
22343,484.00,14,10544.63,12759.62,176.21,255.60,15.74,288088612#2_0,0.00
22344,484.00,15,15933.70,15294.61,270.70,431.67,19.88,347355525#1_0,0.00
22345,484.00,16,9018.56,11751.54,77.91,155.09,18.85,229938465#3_0,0.00
22346,484.00,17,9119.48,16859.95,184.92,634.89,20.37,-347355524#1_0,0.00
22347,484.00,19,9929.06,11985.10,248.34,246.31,24.95,-229938465#3_0,0.00
22348,484.00,2,8861.96,15621.43,18.46,2772.36,21.91,347355524#1_0,0.00
22349,484.00,20,10369.56,15184.10,171.23,1709.72,16.46,288088612#0_0,0.00
22350,484.00,21,10621.05,10593.41,357.19,3260.24,14.81,-288088612#5_0,0.00
22351,484.00,22,4107.59,11726.34,64.69,4038.76,20.97,347355524#0_0,0.00
22352,484.00,23,15511.90,14464.59,49.42,5.74,18.93,1002123620#2_0,0.00
22353,484.00,25,9368.53,17466.10,270.79,28.91,10.84,347355525#7_0,0.00
22354,484.00,26,1536.10,10494.86,63.35,1187.48,19.22,347355524#0_0,0.00
22355,484.00,28,10335.08,15426.08,350.64,1137.91,17.75,-288088612#0_0,0.00
22356,484.00,29,10570.50,13975.93,353.88,935.28,14.32,-288088612#1_0,0.00
22357,484.00,3,14018.73,15869.33,119.39,218.58,24.01,-347355525#3_0,0.00
22358,484.00,30,10661.38,8532.64,183.04,3696.52,18.50,288088612#5_0,0.00
22359,484.00,31,10616.70,7683.10,183.22,4547.24,18.20,288088612#5_0,0.00
22360,484.00,32,8476.50,14767.51,28.76,1833.84,22.05,347355524#1_0,0.00
22361,484.00,33,6293.47,10438.82,320.57,330.68,25.65,288088613#2_0,0.00
22362,484.00,34,9290.19,17449.58,15.62,4674.76,5.06,347355524#1_0,0.00
22363,484.00,35,11284.97,5821.59,337.73,6276.55,12.93,-288088612#6_0,0.00
22364,484.00,36,12913.76,16357.83,111.11,872.07,20.54,-347355525#5_0,0.00
22365,484.00,37,10665.68,9604.30,356.51,2270.06,18.44,-288088612#5_0,0.00
22366,484.00,38,16978.47,14473.28,280.60,1875.98,14.67,-958984632_0,0.00
22367,484.00,39,1180.43,10324.14,66.39,792.83,19.94,347355524#0_0,0.00
22368,484.00,4,8122.61,11558.56,255.88,746.30,22.35,-229938465#2_0,0.00
22369,484.00,40,15004.45,14010.83,49.77,48.97,22.45,1002123620#0_0,0.00
22370,484.00,42,5167.08,12229.91,245.35,2406.30,23.36,-347355524#0_0,0.00
22371,484.00,43,13643.79,13586.12,69.00,3369.43,21.84,229938465#5_0,0.00
22372,484.00,45,10222.40,16135.99,352.51,1856.78,16.99,-288088612#0_0,0.00
22373,484.00,46,16065.61,14977.73,226.10,11.60,21.75,:2384737460_0_0,0.00
22374,484.00,47,3026.18,11212.16,64.61,2841.33,19.09,347355524#0_0,0.00
22375,484.00,48,12168.64,12931.92,65.63,1755.43,18.73,229938465#5_0,0.00
22376,484.00,49,10491.92,12515.73,321.95,25.27,11.06,535366682_0,0.00
22377,484.00,5,11276.39,5842.55,337.73,6299.20,12.67,-288088612#6_0,0.00
22378,484.00,6,12261.09,16588.02,287.63,1578.90,22.28,347355525#5_0,0.00
22379,484.00,7,8628.66,8489.33,307.93,2328.96,19.34,288088613#0_0,0.00
22380,484.00,8,10619.83,10618.26,357.19,3285.12,14.39,-288088612#5_0,0.00
22381,484.00,9,15991.04,14906.78,226.45,96.51,18.77,-1002123620#3_0,0.00
22382,485.00,0,6106.35,11133.51,259.59,2808.09,22.59,-229938465#2_0,0.00
22383,485.00,10,15951.42,14869.11,226.45,151.19,23.02,-1002123620#3_0,0.00
22384,485.00,11,10516.37,12229.16,246.54,20.24,11.47,-229938465#4_0,0.00
22385,485.00,12,8300.47,11603.30,256.62,562.89,22.02,-229938465#2_0,0.00
22386,485.00,13,13341.46,13465.64,65.15,3043.89,23.92,229938465#5_0,0.00
22387,485.00,14,10545.72,12743.15,176.21,272.10,16.51,288088612#2_0,0.00
22388,485.00,15,15913.36,15294.86,270.70,452.01,20.34,347355525#1_0,0.00
22389,485.00,16,9037.15,11755.52,77.91,174.11,19.01,229938465#3_0,0.00
22390,485.00,17,9117.72,16839.49,184.92,655.43,20.53,-347355524#1_0,0.00
22391,485.00,19,9905.77,11976.88,251.48,271.01,24.71,-229938465#3_0,0.00
22392,485.00,2,8869.00,15642.52,18.46,2794.59,22.23,347355524#1_0,0.00
22393,485.00,20,10372.31,15167.49,170.23,1726.55,16.84,288088612#0_0,0.00
22394,485.00,21,10620.35,10607.70,357.19,3274.54,14.31,-288088612#5_0,0.00
22395,485.00,22,4126.19,11735.14,64.69,4059.34,20.58,347355524#0_0,0.00
22396,485.00,23,15526.62,14477.21,49.42,25.13,19.39,1002123620#2_0,0.00
22397,485.00,25,9356.36,17466.27,270.79,41.08,12.17,347355525#7_0,0.00
22398,485.00,26,1554.29,10504.00,63.35,1207.83,20.36,347355524#0_0,0.00
22399,485.00,28,10332.11,15444.10,350.64,1156.17,18.26,-288088612#0_0,0.00
22400,485.00,29,10568.93,13990.54,353.88,949.98,14.70,-288088612#1_0,0.00
22401,485.00,3,14038.62,15858.13,119.39,241.41,22.83,-347355525#3_0,0.00
22402,485.00,30,10660.39,8513.97,183.04,3715.22,18.70,288088612#5_0,0.00
22403,485.00,31,10615.66,7664.68,183.22,4565.69,18.45,288088612#5_0,0.00
22404,485.00,32,8486.72,14786.14,28.76,1855.08,21.25,347355524#1_0,0.00
22405,485.00,33,6277.22,10458.59,320.57,356.27,25.59,288088613#2_0,0.00
22406,485.00,34,9293.01,17455.69,27.15,5.88,6.78,:2916295899_3_0,0.00
22407,485.00,35,11280.31,5832.97,337.73,6288.85,12.30,-288088612#6_0,0.00
22408,485.00,36,12933.85,16350.08,111.11,893.60,21.53,-347355525#5_0,0.00
22409,485.00,37,10664.54,9622.99,356.51,2288.78,18.72,-288088612#5_0,0.00
22410,485.00,38,16963.91,14476.01,280.60,1890.80,14.82,-958984632_0,0.00
22411,485.00,39,1198.47,10332.02,66.39,812.52,19.69,347355524#0_0,0.00
22412,485.00,4,8101.44,11553.24,255.88,768.13,21.83,-229938465#2_0,0.00
22413,485.00,40,15021.25,14025.05,49.77,70.97,22.00,1002123620#0_0,0.00
22414,485.00,42,5145.64,12220.08,245.35,2429.89,23.58,-347355524#0_0,0.00
22415,485.00,43,13665.12,13593.23,72.58,3391.92,22.49,229938465#5_0,0.00
22416,485.00,45,10220.15,16153.08,352.51,1874.02,17.24,-288088612#0_0,0.00
22417,485.00,46,16050.49,14963.30,226.45,14.48,20.91,-1002123620#3_0,0.00
22418,485.00,47,3043.22,11220.25,64.61,2860.18,18.86,347355524#0_0,0.00
22419,485.00,48,12185.60,12939.61,65.63,1774.05,18.62,229938465#5_0,0.00
22420,485.00,49,10485.30,12524.19,321.95,36.01,10.74,535366682_0,0.00
22421,485.00,5,11271.58,5854.29,337.73,6311.89,12.68,-288088612#6_0,0.00
22422,485.00,6,12239.09,16595.00,287.63,1601.99,23.08,347355525#5_0,0.00
22423,485.00,7,8613.88,8500.85,307.93,2347.70,18.74,288088613#0_0,0.00
22424,485.00,8,10619.12,10632.70,357.19,3299.57,14.45,-288088612#5_0,0.00
22425,485.00,9,15977.25,14893.67,226.45,115.54,19.03,-1002123620#3_0,0.00
22426,486.00,0,6083.76,11129.36,259.59,2831.06,22.97,-229938465#2_0,0.00
22427,486.00,10,15934.49,14853.02,226.45,174.54,23.35,-1002123620#3_0,0.00
22428,486.00,11,10504.34,12223.94,246.54,33.35,13.12,-229938465#4_0,0.00
22429,486.00,12,8278.88,11597.87,255.88,585.16,22.27,-229938465#2_0,0.00
22430,486.00,13,13363.38,13475.79,65.15,3068.04,24.15,229938465#5_0,0.00
22431,486.00,14,10546.76,12727.50,176.21,287.79,15.69,288088612#2_0,0.00
22432,486.00,15,15893.32,15295.11,270.70,472.05,20.04,347355525#1_0,0.00
22433,486.00,16,9056.11,11759.58,77.91,193.49,19.38,229938465#3_0,0.00
22434,486.00,17,9115.94,16818.86,184.92,676.13,20.70,-347355524#1_0,0.00
22435,486.00,19,9882.12,11968.95,251.48,295.97,24.95,-229938465#3_0,0.00
22436,486.00,2,8876.03,15663.57,18.46,2816.79,22.19,347355524#1_0,0.00
22437,486.00,20,10374.98,15151.95,170.23,1742.32,15.77,288088612#0_0,0.00
22438,486.00,21,10619.65,10621.87,357.19,3288.73,14.19,-288088612#5_0,0.00
22439,486.00,22,4145.74,11744.39,64.69,4080.97,21.63,347355524#0_0,0.00
22440,486.00,23,15540.79,14489.34,49.42,43.78,18.65,1002123620#2_0,0.00
22441,486.00,25,9342.90,17465.65,264.65,54.58,13.49,347355525#7_0,0.00
22442,486.00,26,1571.97,10512.87,63.35,1227.62,19.78,347355524#0_0,0.00
22443,486.00,28,10329.07,15462.54,350.64,1174.87,18.69,-288088612#0_0,0.00
22444,486.00,29,10567.33,14005.55,353.88,965.08,15.10,-288088612#1_0,0.00
22445,486.00,3,14058.72,15846.81,119.39,264.49,23.07,-347355525#3_0,0.00
22446,486.00,30,10659.35,8494.53,183.04,3734.69,19.47,288088612#5_0,0.00
22447,486.00,31,10614.63,7646.36,183.22,4584.05,18.35,288088612#5_0,0.00
22448,486.00,32,8497.12,14805.09,28.76,1876.70,21.61,347355524#1_0,0.00
22449,486.00,33,6260.81,10478.54,320.57,382.10,25.83,288088613#2_0,0.00
22450,486.00,34,9299.33,17458.35,74.77,1.80,7.10,-347355525#7_0,0.00
22451,486.00,35,11275.56,5844.56,337.73,6301.37,12.52,-288088612#6_0,0.00
22452,486.00,36,12953.76,16342.39,111.11,914.95,21.35,-347355525#5_0,0.00
22453,486.00,37,10663.40,9641.76,356.51,2307.58,18.80,-288088612#5_0,0.00
22454,486.00,38,16949.89,14478.62,280.51,1905.05,14.25,-958984632_0,0.00
22455,486.00,39,1216.44,10339.88,66.39,832.14,19.61,347355524#0_0,0.00
22456,486.00,4,8079.56,11547.73,255.88,790.69,22.57,-229938465#2_0,0.00
22457,486.00,40,15038.14,14039.34,49.77,93.10,22.13,1002123620#0_0,0.00
22458,486.00,42,5123.75,12210.03,245.35,2453.98,24.09,-347355524#0_0,0.00
22459,486.00,43,13686.70,13600.00,72.58,3414.53,22.61,229938465#5_0,0.00
22460,486.00,45,10217.91,16170.14,352.51,1891.22,17.20,-288088612#0_0,0.00
22461,486.00,46,16034.50,14948.09,226.45,36.55,22.07,-1002123620#3_0,0.00
22462,486.00,47,3060.92,11228.77,64.28,2879.83,19.64,347355524#0_0,0.00
22463,486.00,48,12202.51,12947.27,65.63,1792.61,18.56,229938465#5_0,0.00
22464,486.00,49,10479.45,12534.13,334.44,47.61,11.60,535366682_0,0.00
22465,486.00,5,11266.75,5866.08,337.73,6324.63,12.74,-288088612#6_0,0.00
22466,486.00,6,12218.09,16601.68,287.63,1624.02,22.04,347355525#5_0,0.00
22467,486.00,7,8599.10,8512.37,307.93,2366.43,18.74,288088613#0_0,0.00
22468,486.00,8,10618.40,10647.27,357.19,3314.16,14.59,-288088612#5_0,0.00
22469,486.00,9,15964.37,14881.43,226.45,133.31,17.77,-1002123620#3_0,0.00
22470,487.00,0,6060.74,11125.13,259.59,2854.47,23.40,-229938465#2_0,0.00
22471,487.00,10,15917.44,14836.81,226.45,198.06,23.53,-1002123620#3_0,0.00
22472,487.00,11,10490.36,12217.87,246.54,48.59,15.24,-229938465#4_0,0.00
22473,487.00,12,8256.66,11592.28,255.88,608.08,22.92,-229938465#2_0,0.00
22474,487.00,13,13385.07,13485.84,65.15,3091.94,23.91,229938465#5_0,0.00
22475,487.00,14,10547.84,12711.20,176.21,304.12,16.33,288088612#2_0,0.00
22476,487.00,15,15873.33,15295.35,270.70,492.04,19.99,347355525#1_0,0.00
22477,487.00,16,9074.67,11763.55,77.91,212.47,18.98,229938465#3_0,0.00
22478,487.00,17,9114.25,16799.16,184.92,695.91,19.78,-347355524#1_0,0.00
22479,487.00,19,9858.66,11961.09,251.48,320.71,24.74,-229938465#3_0,0.00
22480,487.00,2,8882.79,15683.83,18.46,2838.15,21.36,347355524#1_0,0.00
22481,487.00,20,10377.73,15136.00,170.23,1758.51,16.19,288088612#0_0,0.00
22482,487.00,21,10618.90,10637.19,357.19,3304.06,15.33,-288088612#5_0,0.00
22483,487.00,22,4164.91,11753.45,64.69,4102.17,21.20,347355524#0_0,0.00
22484,487.00,23,15555.13,14501.63,49.42,62.67,18.89,1002123620#2_0,0.00
22485,487.00,25,9327.56,17464.21,264.65,69.99,15.41,347355525#7_0,0.00
22486,487.00,26,1589.49,10521.66,63.35,1247.22,19.60,347355524#0_0,0.00
22487,487.00,28,10326.06,15480.77,350.64,1193.34,18.47,-288088612#0_0,0.00
22488,487.00,29,10565.72,14020.54,353.88,980.15,15.07,-288088612#1_0,0.00
22489,487.00,3,14079.63,15835.03,119.39,288.48,23.99,-347355525#3_0,0.00
22490,487.00,30,10658.34,8475.45,183.04,3753.79,19.11,288088612#5_0,0.00
22491,487.00,31,10613.62,7628.31,183.22,4602.12,18.08,288088612#5_0,0.00
22492,487.00,32,8507.41,14823.83,28.76,1898.08,21.38,347355524#1_0,0.00
22493,487.00,33,6244.43,10498.46,320.57,407.89,25.79,288088613#2_0,0.00
22494,487.00,34,9307.94,17459.16,84.64,10.44,8.65,-347355525#7_0,0.00
22495,487.00,35,11270.84,5856.09,337.73,6313.83,12.47,-288088612#6_0,0.00
22496,487.00,36,12973.43,16334.80,111.11,936.03,21.08,-347355525#5_0,0.00
22497,487.00,37,10662.27,9660.22,356.51,2326.08,18.50,-288088612#5_0,0.00
22498,487.00,38,16935.52,14478.77,270.61,1919.43,14.37,-958984632_0,0.00
22499,487.00,39,1233.78,10347.46,66.39,851.06,18.93,347355524#0_0,0.00
22500,487.00,4,8057.47,11542.17,255.88,813.46,22.77,-229938465#2_0,0.00
22501,487.00,40,15055.48,14054.01,49.77,115.80,22.70,1002123620#0_0,0.00
22502,487.00,42,5102.59,12200.32,245.35,2477.26,23.28,-347355524#0_0,0.00
22503,487.00,43,13707.66,13606.58,72.58,3436.50,21.97,229938465#5_0,0.00
22504,487.00,45,10215.70,16187.00,352.51,1908.22,17.00,-288088612#0_0,0.00
22505,487.00,46,16019.02,14933.38,226.45,57.91,21.35,-1002123620#3_0,0.00
22506,487.00,47,3078.45,11237.21,64.28,2899.28,19.45,347355524#0_0,0.00
22507,487.00,48,12220.18,12955.27,65.63,1812.01,19.39,229938465#5_0,0.00
22508,487.00,49,10471.80,12542.33,305.23,59.18,11.57,535366682_0,0.00
22509,487.00,5,11261.68,5878.33,337.18,6337.88,13.25,-288088612#6_0,0.00
22510,487.00,6,12196.13,16608.65,287.63,1647.06,23.04,347355525#5_0,0.00
22511,487.00,7,8584.46,8523.78,307.93,2385.00,18.56,288088613#0_0,0.00
22512,487.00,8,10617.69,10661.78,357.19,3328.69,14.53,-288088612#5_0,0.00
22513,487.00,9,15950.87,14868.59,226.45,151.94,18.63,-1002123620#3_0,0.00
22514,488.00,0,6038.07,11120.96,259.59,2877.52,23.05,-229938465#2_0,0.00
22515,488.00,10,15900.17,14820.40,226.45,221.89,23.82,-1002123620#3_0,0.00
22516,488.00,11,10475.15,12211.27,246.54,65.18,16.58,-229938465#4_0,0.00
22517,488.00,12,8234.43,11586.69,255.88,631.00,22.92,-229938465#2_0,0.00
22518,488.00,13,13407.42,13495.37,69.00,3116.25,24.31,229938465#5_0,0.00
22519,488.00,14,10546.34,12695.32,186.06,320.09,15.97,288088612#2_0,0.00
22520,488.00,15,15852.89,15295.60,270.70,512.48,20.44,347355525#1_0,0.00
22521,488.00,16,9093.54,11767.59,77.91,231.76,19.29,229938465#3_0,0.00
22522,488.00,17,9112.54,16779.31,184.92,715.83,19.92,-347355524#1_0,0.00
