,Car1,Car2,Car3,Car4,Car5,Car6,Car7,Car8,Car9
4050,76.0,53.0,45.0,42.0,30.0,33.0,33.0,27.0,21.0
4051,76.0,54.0,45.0,41.0,29.0,36.0,33.0,26.0,22.0
4052,76.0,54.0,50.0,45.0,29.0,35.0,34.0,25.0,22.0
4053,76.0,53.0,48.0,41.0,28.0,33.0,34.0,26.0,23.0
4054,76.0,53.0,47.0,41.0,27.0,35.0,34.0,26.0,22.0
4055,76.0,53.0,48.0,42.0,26.0,34.0,33.0,26.0,22.0
4056,76.0,55.0,45.0,41.0,25.0,33.0,31.0,25.0,24.0
4057,76.0,54.0,45.0,42.0,26.0,31.0,33.0,24.0,22.0
4058,76.0,52.0,49.0,45.0,28.0,32.0,34.0,25.0,24.0
4059,76.0,53.0,46.0,45.0,27.0,31.0,32.0,25.0,25.0
4060,76.0,54.0,49.0,45.0,27.0,33.0,31.0,25.0,23.0
4061,76.0,55.0,45.0,42.0,26.0,34.0,33.0,25.0,23.0
4062,76.0,54.0,45.0,42.0,27.0,33.0,31.0,26.0,22.0
4063,76.0,53.0,48.0,45.0,26.0,31.0,32.0,25.0,23.0
4064,76.0,54.0,45.0,45.0,26.0,29.0,32.0,25.0,22.0
4065,76.0,54.0,47.0,42.0,25.0,30.0,32.0,25.0,22.0
4066,76.0,53.0,48.0,45.0,26.0,30.0,33.0,25.0,22.0
4067,76.0,53.0,49.0,42.0,28.0,32.0,33.0,25.0,22.0
4068,76.0,53.0,50.0,42.0,30.0,33.0,32.0,26.0,23.0
4069,76.0,53.0,50.0,42.0,29.0,34.0,32.0,26.0,22.0
4070,76.0,53.0,49.0,45.0,28.0,31.0,33.0,26.0,21.0
4071,76.0,54.0,49.0,44.0,29.0,32.0,32.0,26.0,21.0
4072,77.0,54.0,49.0,41.0,31.0,34.0,32.0,25.0,21.0
4073,76.0,54.0,45.0,42.0,31.0,35.0,32.0,26.0,22.0
4074,76.0,53.0,48.0,42.0,32.0,30.0,31.0,26.0,23.0
4075,77.0,52.0,48.0,43.0,29.0,36.0,32.0,25.0,23.0
4076,75.0,53.0,49.0,45.0,29.0,35.0,32.0,25.0,23.0
4077,76.0,54.0,49.0,45.0,30.0,39.0,32.0,25.0,24.0
4078,76.0,54.0,48.0,42.0,29.0,37.0,32.0,26.0,23.0
4079,75.0,53.0,49.0,42.0,30.0,40.0,34.0,26.0,24.0
4080,76.0,53.0,49.0,42.0,29.0,35.0,32.0,24.0,23.0
4081,75.0,53.0,48.0,42.0,30.0,32.0,34.0,24.0,22.0
4082,75.0,53.0,45.0,45.0,29.0,27.0,32.0,25.0,21.0
4083,76.0,53.0,48.0,42.0,27.0,35.0,34.0,25.0,23.0
4084,76.0,53.0,44.0,42.0,28.0,37.0,31.0,27.0,22.0
4085,75.0,53.0,46.0,45.0,31.0,36.0,31.0,26.0,23.0
4086,75.0,53.0,47.0,41.0,28.0,33.0,31.0,26.0,24.0
4087,75.0,54.0,46.0,41.0,29.0,38.0,34.0,27.0,22.0
4088,76.0,54.0,49.0,41.0,28.0,37.0,32.0,26.0,23.0
4089,76.0,52.0,49.0,42.0,28.0,38.0,33.0,26.0,23.0
4090,76.0,52.0,48.0,44.0,30.0,37.0,33.0,27.0,22.0
4091,75.0,53.0,49.0,47.0,27.0,36.0,32.0,27.0,23.0
4092,76.0,54.0,48.0,41.0,28.0,36.0,31.0,26.0,23.0
4093,75.0,53.0,46.0,46.0,29.0,40.0,31.0,28.0,22.0
4094,75.0,54.0,46.0,48.0,30.0,37.0,31.0,28.0,22.0
4095,76.0,54.0,48.0,42.0,29.0,30.0,31.0,30.0,21.0
4096,75.0,54.0,45.0,44.0,30.0,28.0,32.0,28.0,21.0
4097,75.0,53.0,49.0,42.0,28.0,35.0,33.0,29.0,20.0
4098,76.0,53.0,47.0,41.0,28.0,34.0,31.0,28.0,25.0
4099,75.0,52.0,48.0,40.0,34.0,30.0,30.0,27.0,23.0
4100,76.0,53.0,48.0,42.0,31.0,27.0,33.0,27.0,25.0
4101,75.0,52.0,49.0,42.0,30.0,37.0,32.0,26.0,27.0
4102,75.0,53.0,47.0,44.0,30.0,36.0,31.0,27.0,25.0
4103,76.0,53.0,48.0,43.0,29.0,33.0,32.0,27.0,25.0
4104,76.0,53.0,48.0,43.0,27.0,37.0,31.0,28.0,26.0
4105,75.0,53.0,49.0,43.0,27.0,30.0,30.0,28.0,25.0
4106,75.0,54.0,49.0,44.0,28.0,35.0,32.0,29.0,21.0
4107,76.0,54.0,48.0,44.0,30.0,28.0,32.0,29.0,22.0
4108,75.0,54.0,49.0,45.0,32.0,40.0,31.0,27.0,21.0
4109,75.0,52.0,48.0,42.0,34.0,33.0,30.0,26.0,20.0
4110,76.0,53.0,48.0,41.0,29.0,32.0,28.0,28.0,22.0
4111,75.0,53.0,48.0,41.0,31.0,40.0,30.0,26.0,13.0
4112,76.0,54.0,48.0,41.0,33.0,22.0,29.0,28.0,22.0
4113,75.0,54.0,48.0,40.0,32.0,33.0,30.0,26.0,24.0
4114,76.0,53.0,48.0,42.0,33.0,32.0,31.0,27.0,16.0
4115,76.0,53.0,49.0,40.0,28.0,30.0,30.0,27.0,22.0
4116,75.0,54.0,48.0,40.0,27.0,30.0,29.0,27.0,23.0
4117,76.0,53.0,48.0,40.0,31.0,33.0,30.0,27.0,23.0
4118,75.0,54.0,48.0,40.0,38.0,34.0,30.0,28.0,24.0
4119,76.0,53.0,48.0,40.0,32.0,36.0,32.0,28.0,23.0
4120,75.0,53.0,49.0,44.0,32.0,39.0,33.0,28.0,26.0
4121,75.0,53.0,47.0,41.0,29.0,35.0,32.0,27.0,27.0
4122,75.0,54.0,45.0,40.0,30.0,35.0,32.0,28.0,25.0
4123,75.0,53.0,45.0,40.0,32.0,37.0,32.0,27.0,26.0
4124,75.0,53.0,48.0,43.0,32.0,32.0,32.0,25.0,28.0
4125,76.0,52.0,48.0,43.0,35.0,34.0,32.0,26.0,27.0
4126,75.0,54.0,45.0,41.0,31.0,36.0,33.0,25.0,25.0
4127,76.0,53.0,48.0,41.0,32.0,36.0,32.0,27.0,27.0
4128,76.0,54.0,48.0,43.0,32.0,35.0,31.0,26.0,26.0
4129,75.0,53.0,48.0,41.0,31.0,30.0,32.0,27.0,27.0
4130,76.0,53.0,49.0,41.0,32.0,42.0,31.0,26.0,27.0
4131,76.0,53.0,48.0,41.0,32.0,24.0,31.0,27.0,27.0
4132,75.0,53.0,47.0,41.0,29.0,36.0,29.0,27.0,27.0
4133,76.0,53.0,47.0,41.0,29.0,39.0,27.0,27.0,26.0
4134,75.0,53.0,45.0,41.0,35.0,33.0,30.0,26.0,24.0
4135,75.0,53.0,45.0,42.0,35.0,28.0,31.0,25.0,24.0
4136,76.0,54.0,44.0,42.0,34.0,33.0,31.0,26.0,21.0
4137,76.0,52.0,47.0,41.0,37.0,31.0,31.0,26.0,24.0
4138,75.0,54.0,45.0,43.0,34.0,32.0,32.0,26.0,22.0
4139,76.0,55.0,47.0,45.0,35.0,36.0,31.0,26.0,24.0
4140,75.0,55.0,47.0,43.0,35.0,32.0,30.0,26.0,23.0
4141,75.0,53.0,47.0,45.0,37.0,31.0,32.0,25.0,22.0
4142,76.0,53.0,43.0,42.0,34.0,37.0,32.0,25.0,25.0
4143,76.0,53.0,44.0,41.0,31.0,31.0,31.0,24.0,26.0
4144,75.0,54.0,47.0,41.0,33.0,30.0,31.0,25.0,26.0
4145,76.0,54.0,47.0,41.0,32.0,33.0,28.0,25.0,25.0
4146,76.0,54.0,46.0,41.0,32.0,31.0,32.0,26.0,25.0
4147,76.0,54.0,43.0,42.0,31.0,37.0,32.0,26.0,27.0
4148,75.0,55.0,46.0,42.0,36.0,28.0,32.0,25.0,27.0
4149,75.0,53.0,46.0,41.0,35.0,33.0,34.0,26.0,27.0
4150,76.0,54.0,47.0,44.0,35.0,29.0,33.0,26.0,26.0
4151,75.0,54.0,46.0,45.0,28.0,25.0,33.0,26.0,27.0
4152,76.0,54.0,46.0,42.0,32.0,29.0,31.0,26.0,28.0
4153,76.0,54.0,46.0,42.0,35.0,34.0,32.0,26.0,27.0
4154,75.0,54.0,46.0,42.0,41.0,35.0,33.0,25.0,26.0
4155,76.0,54.0,47.0,42.0,35.0,30.0,31.0,26.0,26.0
4156,76.0,55.0,48.0,42.0,34.0,35.0,30.0,27.0,25.0
4157,75.0,53.0,47.0,42.0,34.0,36.0,33.0,27.0,26.0
4158,75.0,54.0,45.0,43.0,36.0,35.0,30.0,26.0,26.0
4159,75.0,53.0,47.0,43.0,32.0,29.0,32.0,27.0,25.0
4160,76.0,53.0,45.0,41.0,30.0,36.0,33.0,27.0,26.0
4161,75.0,54.0,48.0,42.0,31.0,28.0,35.0,27.0,25.0
4162,76.0,54.0,48.0,42.0,36.0,32.0,34.0,27.0,26.0
4163,75.0,54.0,45.0,42.0,36.0,37.0,33.0,28.0,27.0
4164,75.0,54.0,49.0,42.0,34.0,30.0,31.0,27.0,27.0
4165,75.0,54.0,49.0,42.0,32.0,32.0,33.0,27.0,27.0
4166,75.0,54.0,48.0,42.0,31.0,35.0,30.0,27.0,26.0
4167,76.0,54.0,47.0,46.0,35.0,33.0,30.0,26.0,27.0
4168,75.0,54.0,43.0,42.0,32.0,31.0,31.0,27.0,28.0
4169,75.0,55.0,44.0,43.0,34.0,35.0,31.0,27.0,28.0
4170,75.0,54.0,47.0,45.0,33.0,36.0,31.0,26.0,28.0
4171,76.0,54.0,47.0,42.0,32.0,31.0,34.0,27.0,27.0
4172,75.0,54.0,45.0,43.0,33.0,27.0,32.0,27.0,28.0
4173,75.0,54.0,43.0,43.0,38.0,34.0,32.0,28.0,27.0
4174,75.0,54.0,46.0,46.0,35.0,35.0,36.0,28.0,27.0
4175,76.0,54.0,47.0,42.0,35.0,36.0,33.0,28.0,27.0
4176,75.0,54.0,47.0,43.0,38.0,35.0,33.0,27.0,27.0
4177,75.0,54.0,47.0,42.0,38.0,38.0,33.0,27.0,27.0
4178,75.0,53.0,47.0,45.0,39.0,38.0,33.0,27.0,27.0
4179,75.0,54.0,48.0,43.0,36.0,33.0,34.0,27.0,26.0
4180,76.0,54.0,49.0,42.0,37.0,34.0,34.0,27.0,26.0
4181,77.0,54.0,48.0,46.0,38.0,31.0,31.0,26.0,24.0
4182,76.0,54.0,48.0,45.0,35.0,21.0,33.0,26.0,22.0
4183,75.0,53.0,47.0,42.0,39.0,27.0,34.0,26.0,24.0
4184,75.0,53.0,44.0,46.0,36.0,32.0,32.0,26.0,28.0
4185,75.0,53.0,48.0,42.0,37.0,35.0,33.0,26.0,26.0
4186,75.0,53.0,49.0,43.0,36.0,36.0,32.0,26.0,25.0
4187,76.0,54.0,49.0,45.0,34.0,34.0,32.0,26.0,24.0
4188,76.0,54.0,50.0,43.0,34.0,30.0,33.0,27.0,26.0
4189,77.0,54.0,50.0,43.0,31.0,27.0,35.0,27.0,24.0
4190,76.0,54.0,46.0,45.0,32.0,31.0,34.0,27.0,23.0
4191,76.0,54.0,48.0,43.0,31.0,32.0,33.0,26.0,23.0
4192,77.0,54.0,45.0,42.0,34.0,32.0,31.0,26.0,23.0
4193,77.0,54.0,46.0,43.0,32.0,32.0,31.0,26.0,21.0
4194,77.0,54.0,49.0,42.0,32.0,32.0,31.0,26.0,21.0
4195,77.0,54.0,48.0,45.0,33.0,27.0,31.0,26.0,25.0
4196,76.0,54.0,49.0,43.0,37.0,27.0,33.0,26.0,21.0
4197,75.0,54.0,47.0,45.0,35.0,27.0,31.0,27.0,24.0
4198,77.0,54.0,45.0,46.0,38.0,33.0,33.0,27.0,21.0
4199,76.0,54.0,48.0,42.0,29.0,34.0,32.0,27.0,23.0
4200,76.0,54.0,49.0,42.0,32.0,32.0,30.0,26.0,21.0
4201,76.0,55.0,48.0,45.0,34.0,32.0,32.0,26.0,23.0
4202,77.0,55.0,47.0,45.0,35.0,34.0,30.0,25.0,25.0
4203,75.0,55.0,49.0,42.0,37.0,32.0,29.0,26.0,24.0
4204,75.0,54.0,45.0,43.0,36.0,34.0,30.0,28.0,23.0
4205,76.0,54.0,50.0,42.0,36.0,34.0,31.0,27.0,23.0
4206,75.0,55.0,46.0,42.0,38.0,36.0,30.0,27.0,23.0
4207,76.0,54.0,48.0,46.0,36.0,36.0,32.0,28.0,21.0
4208,75.0,55.0,48.0,43.0,39.0,35.0,30.0,29.0,22.0
4209,76.0,55.0,47.0,45.0,36.0,37.0,27.0,28.0,22.0
4210,75.0,55.0,49.0,46.0,39.0,33.0,31.0,29.0,23.0
4211,75.0,55.0,50.0,42.0,36.0,31.0,30.0,29.0,25.0
4212,76.0,55.0,44.0,43.0,32.0,31.0,30.0,28.0,24.0
4213,75.0,55.0,50.0,43.0,32.0,32.0,33.0,27.0,21.0
4214,75.0,55.0,46.0,45.0,34.0,28.0,31.0,27.0,20.0
4215,75.0,55.0,48.0,43.0,36.0,27.0,30.0,27.0,22.0
4216,75.0,55.0,49.0,43.0,36.0,28.0,32.0,28.0,22.0
4217,75.0,54.0,48.0,45.0,34.0,31.0,32.0,28.0,24.0
4218,76.0,54.0,48.0,46.0,36.0,28.0,32.0,28.0,26.0
4219,76.0,55.0,50.0,46.0,40.0,31.0,30.0,27.0,25.0
4220,76.0,55.0,48.0,43.0,34.0,27.0,29.0,27.0,24.0
4221,76.0,54.0,49.0,43.0,28.0,27.0,28.0,27.0,21.0
4222,76.0,53.0,48.0,43.0,35.0,29.0,30.0,28.0,21.0
4223,76.0,54.0,44.0,43.0,35.0,33.0,30.0,27.0,17.0
4224,76.0,53.0,48.0,43.0,37.0,31.0,33.0,27.0,19.0
4225,76.0,53.0,50.0,46.0,35.0,33.0,31.0,26.0,20.0
4226,76.0,53.0,50.0,43.0,32.0,36.0,30.0,26.0,18.0
4227,76.0,53.0,48.0,43.0,33.0,34.0,31.0,27.0,14.0
4228,75.0,53.0,45.0,43.0,33.0,35.0,32.0,27.0,17.0
4229,75.0,53.0,48.0,46.0,32.0,31.0,30.0,25.0,20.0
4230,76.0,53.0,48.0,43.0,33.0,35.0,30.0,25.0,20.0
4231,76.0,53.0,48.0,43.0,33.0,34.0,26.0,26.0,21.0
4232,76.0,52.0,47.0,43.0,31.0,31.0,29.0,26.0,20.0
4233,76.0,52.0,47.0,43.0,32.0,30.0,29.0,26.0,20.0
4234,76.0,52.0,50.0,42.0,32.0,29.0,28.0,27.0,18.0
4235,76.0,53.0,49.0,43.0,36.0,29.0,26.0,26.0,13.0
4236,76.0,53.0,48.0,42.0,33.0,28.0,27.0,27.0,18.0
4237,76.0,53.0,48.0,43.0,37.0,32.0,26.0,27.0,17.0
4238,76.0,53.0,47.0,43.0,34.0,34.0,27.0,28.0,18.0
4239,76.0,54.0,48.0,46.0,38.0,34.0,26.0,28.0,18.0
4240,76.0,54.0,47.0,42.0,33.0,34.0,28.0,28.0,19.0
4241,75.0,54.0,45.0,42.0,33.0,33.0,30.0,28.0,19.0
4242,76.0,54.0,48.0,42.0,37.0,34.0,29.0,28.0,19.0
4243,76.0,53.0,48.0,45.0,33.0,33.0,29.0,27.0,20.0
4244,76.0,54.0,45.0,42.0,36.0,32.0,30.0,27.0,19.0
4245,76.0,53.0,43.0,43.0,36.0,32.0,28.0,28.0,19.0
4246,75.0,54.0,46.0,42.0,36.0,31.0,29.0,28.0,19.0
4247,75.0,53.0,49.0,42.0,35.0,32.0,29.0,28.0,19.0
4248,76.0,54.0,47.0,42.0,36.0,31.0,28.0,28.0,21.0
4249,76.0,54.0,46.0,42.0,37.0,38.0,30.0,27.0,22.0
4250,76.0,53.0,42.0,43.0,36.0,35.0,32.0,28.0,21.0
4251,76.0,54.0,50.0,42.0,35.0,36.0,30.0,27.0,17.0
4252,76.0,54.0,44.0,42.0,33.0,36.0,29.0,28.0,14.0
4253,76.0,54.0,48.0,43.0,33.0,37.0,27.0,28.0,19.0
4254,76.0,54.0,48.0,42.0,33.0,40.0,29.0,28.0,22.0
4255,75.0,53.0,48.0,46.0,36.0,34.0,30.0,28.0,13.0
4256,76.0,54.0,49.0,44.0,33.0,34.0,30.0,28.0,14.0
4257,75.0,54.0,50.0,46.0,36.0,36.0,29.0,26.0,13.0
4258,75.0,54.0,44.0,43.0,33.0,36.0,29.0,26.0,15.0
4259,75.0,54.0,48.0,43.0,34.0,36.0,29.0,26.0,19.0
4260,76.0,54.0,49.0,43.0,34.0,35.0,30.0,27.0,14.0
4261,75.0,54.0,47.0,43.0,35.0,35.0,27.0,28.0,17.0
4262,76.0,53.0,50.0,46.0,34.0,36.0,30.0,27.0,19.0
4263,75.0,54.0,48.0,46.0,33.0,34.0,27.0,28.0,16.0
4264,76.0,54.0,49.0,43.0,33.0,33.0,26.0,27.0,18.0
4265,76.0,54.0,49.0,43.0,36.0,32.0,27.0,27.0,16.0
4266,77.0,54.0,45.0,43.0,36.0,34.0,27.0,26.0,20.0
4267,76.0,55.0,46.0,46.0,33.0,33.0,27.0,26.0,17.0
4268,76.0,54.0,50.0,43.0,32.0,34.0,26.0,28.0,13.0
4269,76.0,54.0,49.0,43.0,30.0,34.0,22.0,26.0,16.0
4270,76.0,55.0,48.0,42.0,29.0,34.0,26.0,28.0,18.0
4271,76.0,53.0,48.0,43.0,29.0,36.0,28.0,29.0,14.0
4272,75.0,55.0,48.0,43.0,30.0,32.0,28.0,29.0,13.0
4273,75.0,54.0,48.0,43.0,31.0,33.0,26.0,29.0,15.0
4274,76.0,53.0,49.0,43.0,29.0,32.0,29.0,29.0,17.0
4275,76.0,53.0,48.0,43.0,29.0,30.0,29.0,30.0,21.0
4276,76.0,53.0,44.0,46.0,30.0,30.0,30.0,30.0,19.0
4277,76.0,55.0,47.0,46.0,30.0,34.0,36.0,28.0,17.0
4278,76.0,54.0,48.0,43.0,31.0,34.0,32.0,27.0,20.0
4279,76.0,54.0,47.0,46.0,36.0,34.0,34.0,28.0,19.0
4280,75.0,54.0,48.0,43.0,31.0,31.0,32.0,28.0,12.0
4281,75.0,54.0,45.0,43.0,31.0,30.0,33.0,28.0,20.0
4282,75.0,54.0,49.0,43.0,34.0,30.0,31.0,28.0,19.0
4283,76.0,54.0,48.0,44.0,30.0,31.0,31.0,28.0,20.0
4284,75.0,55.0,48.0,46.0,31.0,31.0,29.0,27.0,15.0
4285,76.0,49.0,46.0,43.0,32.0,32.0,27.0,28.0,18.0
4286,76.0,55.0,44.0,43.0,31.0,32.0,29.0,28.0,12.0
4287,75.0,54.0,49.0,43.0,30.0,33.0,32.0,28.0,13.0
4288,75.0,55.0,49.0,44.0,30.0,30.0,31.0,28.0,14.0
4289,75.0,54.0,47.0,43.0,30.0,32.0,31.0,28.0,18.0
4290,76.0,54.0,47.0,43.0,31.0,33.0,30.0,27.0,20.0
4291,75.0,54.0,48.0,43.0,36.0,32.0,29.0,27.0,21.0
4292,76.0,54.0,48.0,43.0,34.0,31.0,28.0,26.0,19.0
4293,75.0,55.0,49.0,43.0,31.0,31.0,28.0,27.0,11.0
4294,76.0,55.0,47.0,43.0,29.0,32.0,25.0,28.0,15.0
4295,75.0,55.0,48.0,42.0,28.0,32.0,28.0,28.0,15.0
4296,76.0,55.0,48.0,43.0,28.0,33.0,28.0,28.0,9.0
4297,76.0,55.0,47.0,43.0,30.0,32.0,23.0,28.0,7.0
4298,75.0,55.0,47.0,46.0,30.0,28.0,26.0,27.0,9.0
4299,76.0,53.0,48.0,46.0,30.0,30.0,26.0,27.0,9.0
4300,76.0,54.0,48.0,46.0,31.0,30.0,25.0,27.0,11.0
4301,75.0,55.0,49.0,46.0,31.0,31.0,24.0,26.0,7.0
4302,76.0,54.0,49.0,43.0,34.0,31.0,28.0,26.0,9.0
4303,76.0,53.0,48.0,43.0,31.0,32.0,32.0,27.0,13.0
4304,75.0,54.0,45.0,46.0,30.0,35.0,35.0,27.0,12.0
4305,75.0,54.0,48.0,43.0,30.0,34.0,27.0,27.0,11.0
4306,75.0,54.0,45.0,43.0,30.0,36.0,23.0,26.0,11.0
4307,75.0,53.0,45.0,43.0,29.0,35.0,22.0,26.0,11.0
4308,75.0,54.0,48.0,43.0,29.0,36.0,26.0,26.0,11.0
4309,76.0,54.0,47.0,43.0,31.0,36.0,25.0,28.0,13.0
4310,76.0,54.0,48.0,46.0,31.0,35.0,25.0,28.0,17.0
4311,75.0,54.0,47.0,44.0,30.0,34.0,25.0,28.0,13.0
4312,75.0,53.0,47.0,43.0,30.0,33.0,23.0,28.0,14.0
4313,75.0,54.0,45.0,43.0,28.0,34.0,26.0,27.0,16.0
4314,75.0,54.0,48.0,43.0,28.0,33.0,26.0,28.0,14.0
4315,75.0,54.0,47.0,46.0,31.0,33.0,27.0,28.0,17.0
4316,75.0,54.0,48.0,46.0,30.0,32.0,29.0,28.0,14.0
4317,75.0,53.0,48.0,43.0,30.0,31.0,31.0,29.0,16.0
4318,75.0,54.0,48.0,45.0,30.0,32.0,28.0,28.0,14.0
4319,75.0,53.0,48.0,43.0,31.0,29.0,29.0,27.0,15.0
4320,76.0,53.0,48.0,42.0,30.0,30.0,28.0,29.0,12.0
4321,76.0,54.0,45.0,43.0,34.0,29.0,28.0,28.0,13.0
4322,76.0,54.0,45.0,43.0,31.0,32.0,27.0,29.0,13.0
4323,75.0,53.0,48.0,42.0,32.0,24.0,24.0,29.0,15.0
4324,76.0,54.0,48.0,46.0,35.0,30.0,27.0,29.0,12.0
4325,76.0,54.0,47.0,43.0,32.0,31.0,29.0,30.0,12.0
4326,76.0,54.0,48.0,42.0,31.0,32.0,27.0,30.0,11.0
4327,76.0,55.0,49.0,43.0,35.0,31.0,30.0,31.0,12.0
4328,75.0,53.0,48.0,43.0,33.0,31.0,29.0,32.0,12.0
4329,76.0,54.0,49.0,43.0,34.0,33.0,31.0,31.0,12.0
4330,75.0,54.0,49.0,45.0,33.0,34.0,31.0,29.0,14.0
4331,75.0,54.0,48.0,45.0,33.0,38.0,32.0,31.0,13.0
4332,76.0,53.0,47.0,45.0,31.0,37.0,31.0,31.0,12.0
4333,76.0,53.0,48.0,42.0,30.0,39.0,27.0,31.0,13.0
4334,76.0,53.0,48.0,43.0,32.0,35.0,29.0,31.0,13.0
4335,75.0,53.0,47.0,43.0,32.0,40.0,27.0,31.0,16.0
4336,76.0,50.0,45.0,43.0,38.0,37.0,28.0,31.0,12.0
4337,75.0,53.0,48.0,43.0,33.0,37.0,28.0,30.0,13.0
4338,75.0,54.0,46.0,43.0,33.0,37.0,30.0,32.0,13.0
4339,75.0,54.0,45.0,42.0,34.0,36.0,30.0,30.0,13.0
4340,75.0,54.0,48.0,42.0,35.0,36.0,30.0,29.0,13.0
4341,76.0,54.0,45.0,42.0,33.0,35.0,30.0,30.0,12.0
4342,75.0,54.0,48.0,46.0,33.0,34.0,32.0,30.0,13.0
4343,76.0,54.0,48.0,43.0,33.0,35.0,28.0,30.0,13.0
4344,76.0,54.0,49.0,43.0,32.0,33.0,27.0,31.0,12.0
4345,75.0,54.0,48.0,43.0,31.0,33.0,30.0,30.0,14.0
4346,76.0,54.0,48.0,43.0,28.0,32.0,28.0,29.0,15.0
4347,76.0,54.0,48.0,43.0,27.0,31.0,28.0,31.0,13.0
4348,75.0,54.0,48.0,43.0,29.0,32.0,30.0,30.0,9.0
4349,76.0,53.0,47.0,46.0,25.0,32.0,29.0,29.0,8.0
4350,76.0,53.0,45.0,42.0,28.0,32.0,31.0,29.0,11.0
4351,75.0,54.0,47.0,46.0,28.0,29.0,29.0,31.0,9.0
4352,75.0,54.0,48.0,43.0,30.0,29.0,30.0,29.0,14.0
4353,76.0,53.0,49.0,46.0,30.0,31.0,27.0,27.0,15.0
4354,75.0,53.0,48.0,43.0,30.0,32.0,29.0,27.0,13.0
4355,76.0,54.0,49.0,42.0,32.0,30.0,31.0,27.0,12.0
4356,76.0,53.0,45.0,46.0,35.0,30.0,32.0,28.0,13.0
4357,75.0,53.0,48.0,43.0,31.0,27.0,30.0,27.0,12.0
4358,76.0,54.0,49.0,42.0,33.0,32.0,27.0,28.0,12.0
4359,75.0,54.0,49.0,43.0,34.0,36.0,30.0,27.0,12.0
4360,75.0,53.0,49.0,43.0,36.0,35.0,31.0,28.0,10.0
4361,75.0,54.0,49.0,42.0,33.0,27.0,30.0,28.0,9.0
4362,75.0,54.0,49.0,42.0,31.0,37.0,28.0,29.0,12.0
4363,76.0,55.0,48.0,42.0,37.0,27.0,29.0,28.0,10.0
4364,75.0,54.0,48.0,41.0,34.0,38.0,31.0,30.0,10.0
4365,75.0,54.0,48.0,45.0,35.0,34.0,30.0,31.0,12.0
4366,75.0,55.0,48.0,44.0,37.0,29.0,29.0,29.0,12.0
4367,75.0,55.0,47.0,41.0,34.0,38.0,32.0,29.0,12.0
4368,75.0,53.0,45.0,41.0,34.0,31.0,28.0,28.0,12.0
4369,76.0,54.0,48.0,42.0,34.0,27.0,32.0,30.0,13.0
4370,76.0,53.0,48.0,41.0,31.0,25.0,32.0,28.0,17.0
4371,76.0,53.0,48.0,41.0,34.0,32.0,32.0,29.0,10.0
4372,76.0,54.0,47.0,41.0,33.0,34.0,30.0,28.0,14.0
4373,76.0,54.0,49.0,41.0,34.0,35.0,32.0,29.0,14.0
4374,75.0,54.0,47.0,41.0,33.0,35.0,32.0,27.0,11.0
4375,75.0,54.0,49.0,41.0,32.0,32.0,32.0,28.0,13.0
4376,75.0,54.0,48.0,41.0,32.0,32.0,30.0,29.0,16.0
4377,75.0,55.0,48.0,41.0,32.0,28.0,29.0,28.0,13.0
4378,75.0,54.0,48.0,42.0,32.0,30.0,30.0,27.0,19.0
4379,76.0,54.0,48.0,41.0,36.0,29.0,30.0,26.0,17.0
4380,76.0,53.0,45.0,41.0,32.0,27.0,31.0,27.0,13.0
4381,75.0,54.0,45.0,41.0,33.0,32.0,31.0,26.0,21.0
4382,76.0,54.0,48.0,41.0,32.0,34.0,29.0,27.0,21.0
4383,75.0,54.0,48.0,42.0,34.0,35.0,28.0,27.0,20.0
4384,75.0,55.0,48.0,44.0,33.0,36.0,28.0,28.0,22.0
4385,75.0,55.0,48.0,41.0,35.0,36.0,30.0,30.0,23.0
4386,75.0,54.0,47.0,41.0,34.0,26.0,30.0,30.0,22.0
4387,76.0,54.0,48.0,41.0,33.0,29.0,27.0,27.0,21.0
4388,75.0,55.0,48.0,41.0,34.0,36.0,24.0,28.0,21.0
4389,74.0,54.0,48.0,41.0,33.0,39.0,27.0,31.0,19.0
4390,75.0,53.0,47.0,45.0,37.0,36.0,27.0,29.0,20.0
4391,75.0,53.0,48.0,42.0,33.0,27.0,25.0,30.0,18.0
4392,75.0,55.0,48.0,41.0,31.0,33.0,28.0,29.0,18.0
4393,74.0,55.0,48.0,42.0,33.0,39.0,28.0,29.0,16.0
4394,74.0,54.0,48.0,42.0,33.0,37.0,28.0,30.0,19.0
4395,74.0,53.0,44.0,42.0,33.0,33.0,29.0,30.0,19.0
4396,75.0,54.0,45.0,42.0,34.0,28.0,30.0,31.0,20.0
4397,75.0,54.0,47.0,41.0,34.0,35.0,27.0,32.0,22.0
4398,74.0,53.0,47.0,41.0,35.0,38.0,27.0,33.0,21.0
4399,74.0,54.0,48.0,44.0,34.0,36.0,29.0,32.0,22.0
4400,75.0,55.0,48.0,45.0,35.0,35.0,27.0,32.0,23.0
4401,75.0,54.0,45.0,42.0,33.0,37.0,28.0,32.0,22.0
4402,75.0,55.0,48.0,42.0,33.0,27.0,30.0,36.0,23.0
4403,75.0,54.0,48.0,41.0,37.0,34.0,28.0,32.0,25.0
4404,74.0,54.0,48.0,41.0,33.0,34.0,29.0,31.0,23.0
4405,75.0,54.0,48.0,40.0,33.0,27.0,29.0,31.0,21.0
4406,76.0,55.0,48.0,41.0,32.0,37.0,30.0,30.0,21.0
4407,75.0,54.0,48.0,41.0,32.0,29.0,27.0,30.0,20.0
