TimeStep,Vehicle_ID,_X,_Y,_Angle,_Pos,_Speed,_Lane,_Slope
154.0,36,10556.85,13319.69,0.69,278.5,15.85,-288088612#1_0,0.0
154.0,37,10636.64,10216.87,177.11,2009.86,13.64,288088612#5_0,0.0
154.0,38,16199.99,14642.63,108.05,113.19,14.1,846453771#1_0,0.0
154.0,39,5394.11,12338.52,244.0,2154.62,19.91,-347355524#0_0,0.0
154.0,4,14944.99,13976.53,222.3,1.41,5.39,-229938465#5_0,0.0
154.0,40,8132.23,11551.08,75.88,2417.72,22.45,229938465#2_0,0.0
154.0,41,12605.82,13129.94,65.63,2235.33,20.02,229938465#5_0,0.0
154.0,42,6818.07,15542.86,346.25,1585.95,14.5,-602247756_0,0.0
154.0,43,7796.09,10968.56,57.77,1485.54,13.4,971794427_0,0.0
154.0,44,6553.43,11215.3,259.88,2353.59,22.96,-229938465#2_0,0.0
154.0,45,12666.99,13168.17,245.63,2427.51,23.93,-229938465#5_0,0.0
154.0,46,22047.02,13855.45,285.42,2192.91,21.14,347355525#0_0,0.0
154.0,47,3800.04,10642.66,257.7,1996.51,19.07,-229938465#1_0,0.0
154.0,48,7556.68,10816.3,57.21,1201.81,11.36,971794427_0,0.0
154.0,49,15503.3,14469.86,229.42,366.81,18.47,-1002123620#2_0,0.0
154.0,5,12923.6,1809.04,338.16,1941.98,13.37,-288088612#6_0,0.0
154.0,6,18547.58,17404.07,226.01,3231.47,23.07,-1002123620#6_0,0.0
154.0,7,10637.56,10193.23,177.81,2033.52,14.36,288088612#5_0,0.0
154.0,8,8776.53,8368.79,128.8,2855.36,20.25,-288088613#0_0,0.0
154.0,9,21664.89,13960.21,285.24,2589.13,18.06,347355525#0_0,0.0
155.0,0,10515.65,14322.02,164.45,2584.22,14.92,288088612#0_0,0.0
155.0,1,4615.69,11972.68,242.93,3014.79,20.28,-347355524#0_0,0.0
155.0,10,21675.3,13957.38,285.24,2578.35,17.84,347355525#0_0,0.0
155.0,11,12066.89,16508.96,180.3,128.8,13.88,803873441#0_0,0.0
155.0,12,10305.86,15583.58,170.64,1305.19,16.74,288088612#0_0,0.0
155.0,13,5787.85,11066.44,78.07,22.51,8.79,229938465#2_1,0.0
155.0,14,9401.01,17444.03,187.14,12.74,10.12,803874779#0_0,0.0
155.0,15,21702.74,13949.9,285.24,2549.91,18.72,347355525#0_0,0.0
155.0,16,2954.27,10457.17,77.87,2542.07,18.55,229938465#1_0,0.0
155.0,17,8433.12,14558.71,31.92,1687.86,12.18,-500298205_0,0.0
155.0,18,12829.06,16393.96,291.11,978.6,20.59,347355525#5_0,0.0
155.0,19,10577.58,16507.94,307.06,2053.38,15.13,500298202_0,0.0
155.0,2,3371.2,11378.2,64.28,3224.22,21.67,347355524#0_0,0.0
155.0,20,6960.93,15887.51,71.25,151.63,22.07,290273433#1_0,0.0
155.0,21,8736.48,8400.64,128.15,2804.19,22.14,-288088613#0_0,0.0
155.0,22,3125.84,10504.06,254.76,2692.28,20.43,-229938465#1_0,0.0
155.0,23,9807.58,11933.86,71.48,965.44,18.84,229938465#3_0,0.0
155.0,24,10366.42,15204.44,171.23,1689.14,12.74,288088612#0_0,0.0
155.0,25,8316.08,14371.0,39.18,1466.65,11.7,-500298205_0,0.0
155.0,26,5117.39,12207.11,245.35,2460.97,19.1,-347355524#0_0,0.0
155.0,27,12474.43,13070.42,65.63,2091.09,20.49,229938465#5_0,0.0
155.0,28,10667.21,9579.18,356.51,2244.89,17.64,-288088612#5_0,0.0
155.0,29,10682.72,9135.9,357.97,1801.33,15.38,-288088612#5_0,0.0
155.0,3,8615.01,15026.87,27.46,2127.88,23.35,347355524#1_0,0.0
155.0,30,8147.0,11206.9,355.28,1913.11,16.05,971794427_0,0.0
155.0,31,8654.64,11672.05,77.5,2953.99,25.48,229938465#2_0,0.0
155.0,32,9648.16,17442.76,279.68,2560.83,22.3,347355525#6_0,0.0
155.0,33,8710.67,8420.9,128.15,2771.38,21.37,-288088613#0_0,0.0
155.0,34,8633.34,15069.08,207.46,2501.22,21.48,-347355524#1_0,0.0
155.0,35,12936.94,1775.78,338.16,1906.15,16.74,-288088612#6_0,0.0
155.0,36,10557.21,13335.49,2.57,294.31,15.8,-288088612#1_0,0.0
155.0,37,10637.19,10202.95,177.81,2023.79,13.93,288088612#5_0,0.0
155.0,38,16213.56,14636.83,113.14,127.94,14.75,846453771#1_0,0.0
155.0,39,5376.7,12330.02,244.0,2173.99,19.37,-347355524#0_0,0.0
155.0,4,14939.02,13972.08,233.31,8.86,7.45,-229938465#5_0,0.0
155.0,40,8153.58,11556.45,75.88,2439.73,22.01,229938465#2_0,0.0
155.0,41,12624.3,13138.31,65.63,2255.61,20.28,229938465#5_0,0.0
155.0,42,6814.89,15557.66,351.17,1601.11,15.16,-602247756_0,0.0
155.0,43,7807.61,10975.83,57.77,1499.16,13.62,971794427_0,0.0
155.0,44,6530.82,11211.26,259.88,2376.56,22.97,-229938465#2_0,0.0
155.0,45,12645.1,13158.26,245.63,2451.54,24.03,-229938465#5_0,0.0
155.0,46,22026.02,13861.25,285.42,2214.7,21.79,347355525#0_0,0.0
155.0,47,3781.67,10638.66,257.7,2015.32,18.81,-229938465#1_0,0.0
155.0,48,7566.21,10822.44,57.21,1213.15,11.34,971794427_0,0.0
155.0,49,15489.43,14457.55,228.01,1.56,18.49,-1002123620#1_0,0.0
155.0,5,12918.92,1820.71,338.16,1954.56,12.58,-288088612#6_0,0.0
155.0,6,18531.54,17388.58,226.01,3253.77,22.3,-1002123620#6_0,0.0
155.0,7,10638.12,10178.64,177.81,2048.12,14.6,288088612#5_0,0.0
155.0,8,8792.69,8355.8,128.8,2876.09,20.73,-288088613#0_0,0.0
155.0,9,21647.49,13964.96,285.24,2607.18,18.04,347355525#0_0,0.0
156.0,0,10518.44,14311.98,164.45,2594.65,10.42,288088612#0_0,0.0
156.0,1,4597.56,11963.42,242.93,3035.14,20.35,-347355524#0_0,0.0
156.0,10,21658.45,13961.97,285.24,2595.81,17.46,347355525#0_0,0.0
156.0,11,12066.82,16495.93,180.3,141.83,13.04,803873441#0_0,0.0
156.0,12,10308.67,15566.58,170.64,1322.42,17.23,288088612#0_0,0.0
156.0,13,5798.55,11068.7,78.07,33.44,10.94,229938465#2_1,0.0
156.0,14,9399.16,17431.68,188.51,25.24,12.49,803874779#0_0,0.0
156.0,15,21685.8,13954.52,285.24,2567.47,17.55,347355525#0_0,0.0
156.0,16,2972.25,10461.04,77.87,2560.46,18.39,229938465#1_0,0.0
156.0,17,8439.84,14569.49,31.92,1700.57,12.71,-500298205_0,0.0
156.0,18,12810.67,16400.69,289.6,998.19,19.59,347355525#5_0,0.0
156.0,19,10565.04,16517.18,305.16,2068.96,15.58,500298202_0,0.0
156.0,2,3391.24,11387.85,64.28,3246.46,22.24,347355524#0_0,0.0
156.0,20,6981.97,15894.65,71.25,173.84,22.22,290273433#1_0,0.0
156.0,21,8753.5,8387.26,128.15,2825.84,21.65,-288088613#0_0,0.0
156.0,22,3105.94,10499.58,257.87,2712.68,20.4,-229938465#1_0,0.0
156.0,23,9825.8,11939.96,71.48,984.66,19.22,229938465#3_0,0.0
156.0,24,10368.45,15191.25,171.23,1702.48,13.34,288088612#0_0,0.0
156.0,25,8321.92,14380.2,31.92,1477.55,10.9,-500298205_0,0.0
156.0,26,5099.73,12199.0,245.35,2480.41,19.43,-347355524#0_0,0.0
156.0,27,12492.63,13078.67,65.63,2111.08,19.98,229938465#5_0,0.0
156.0,28,10666.12,9597.07,356.51,2262.81,17.93,-288088612#5_0,0.0
156.0,29,10682.22,9150.14,357.97,1815.58,14.25,-288088612#5_0,0.0
156.0,3,8625.77,15047.58,27.46,2151.22,23.34,347355524#1_0,0.0
156.0,30,8156.83,11217.5,64.72,1929.09,15.98,971794427_0,0.0
156.0,31,8679.36,11677.53,77.5,2979.31,25.32,229938465#2_0,0.0
156.0,32,9626.83,17446.4,279.68,2582.47,21.64,347355525#6_0,0.0
156.0,33,8728.24,8407.1,128.15,2793.72,22.34,-288088613#0_0,0.0
156.0,34,8623.39,15049.95,207.46,2522.79,21.56,-347355524#1_0,0.0
156.0,35,12931.0,1790.58,338.16,1922.1,15.95,-288088612#6_0,0.0
156.0,36,10558.12,13351.48,3.27,310.32,16.01,-288088612#1_0,0.0
156.0,37,10637.75,10188.44,177.81,2038.3,14.52,288088612#5_0,0.0
156.0,38,16227.3,14630.96,113.14,142.88,14.94,846453771#1_0,0.0
156.0,39,5358.8,12321.29,244.0,2193.91,19.92,-347355524#0_0,0.0
156.0,4,14931.77,13966.67,233.31,17.9,9.04,-229938465#5_0,0.0
156.0,40,8174.92,11561.82,75.88,2461.73,22.0,229938465#2_0,0.0
156.0,41,12643.36,13146.94,65.63,2276.54,20.92,229938465#5_0,0.0
156.0,42,6813.58,15571.86,354.73,1615.38,14.27,-602247756_0,0.0
156.0,43,7819.64,10983.46,57.3,1513.42,14.25,971794427_0,0.0
156.0,44,6508.31,11207.25,259.88,2399.42,22.86,-229938465#2_0,0.0
156.0,45,12623.79,13148.61,245.63,2474.94,23.4,-229938465#5_0,0.0
156.0,46,22005.12,13867.01,285.42,2236.37,21.67,347355525#0_0,0.0
156.0,47,3762.7,10634.52,257.7,2034.74,19.42,-229938465#1_0,0.0
156.0,48,7576.36,10828.97,57.21,1225.22,12.07,971794427_0,0.0
156.0,49,15475.8,14444.98,227.31,20.11,18.54,-1002123620#1_0,0.0
156.0,5,12914.23,1832.42,338.16,1967.17,12.61,-288088612#6_0,0.0
156.0,6,18515.14,17372.75,226.01,3276.57,22.79,-1002123620#6_0,0.0
156.0,7,10638.67,10164.18,177.81,2062.59,14.47,288088612#5_0,0.0
156.0,8,8808.34,8343.22,128.8,2896.17,20.08,-288088613#0_0,0.0
156.0,9,21630.07,13969.7,285.24,2625.22,18.05,347355525#0_0,0.0
157.0,0,10520.09,14306.05,164.45,2600.8,6.15,288088612#0_0,0.0
157.0,1,4579.39,11954.13,242.93,3055.54,20.41,-347355524#0_0,0.0
157.0,10,21641.26,13966.65,285.24,2613.63,17.82,347355525#0_0,0.0
157.0,11,12066.74,16481.72,180.3,156.04,14.2,803873441#0_0,0.0
157.0,12,10311.46,15549.66,170.64,1339.56,17.14,288088612#0_0,0.0
157.0,13,5812.24,11068.33,78.07,46.76,13.32,229938465#2_0,0.0
157.0,14,9397.02,17417.42,188.51,39.66,14.42,803874779#0_0,0.0
157.0,15,21668.74,13959.17,285.24,2585.15,17.68,347355525#0_0,0.0
157.0,16,2990.73,10465.01,77.87,2579.36,18.9,229938465#1_0,0.0
157.0,17,8446.67,14580.45,31.92,1713.49,12.91,-500298205_0,0.0
157.0,18,12791.17,16407.63,289.6,1018.88,20.7,347355525#5_0,0.0
157.0,19,10551.91,16526.43,305.16,2085.02,16.06,500298202_0,0.0
157.0,2,3411.0,11397.37,64.28,3268.39,21.94,347355524#0_0,0.0
157.0,20,7002.92,15901.76,71.25,195.97,22.12,290273433#1_0,0.0
157.0,21,8770.82,8373.38,128.8,2848.04,22.2,-288088613#0_0,0.0
157.0,22,3085.78,10495.25,257.87,2733.3,20.62,-229938465#1_0,0.0
157.0,23,9843.82,11946.0,71.48,1003.65,18.99,229938465#3_0,0.0
157.0,24,10370.41,15178.57,171.23,1715.31,12.83,288088612#0_0,0.0
157.0,25,8327.73,14389.53,31.92,1488.55,10.99,-500298205_0,0.0
157.0,26,5082.19,12190.95,245.35,2499.7,19.3,-347355524#0_0,0.0
157.0,27,12510.69,13086.85,65.63,2130.91,19.83,229938465#5_0,0.0
157.0,28,10665.01,9615.25,356.51,2281.03,18.22,-288088612#5_0,0.0
157.0,29,10681.71,9164.41,357.97,1829.85,14.28,-288088612#5_0,0.0
157.0,3,8636.34,15067.91,27.46,2174.13,22.91,347355524#1_0,0.0
157.0,30,8170.14,11224.75,55.47,1944.29,15.2,971794427_0,0.0
157.0,31,8704.3,11683.05,77.5,3004.85,25.54,229938465#2_0,0.0
157.0,32,9605.22,17450.09,279.68,2604.39,21.92,347355525#6_0,0.0
157.0,33,8745.4,8393.63,128.15,2815.54,21.82,-288088613#0_0,0.0
157.0,34,8613.5,15030.91,207.46,2544.24,21.45,-347355524#1_0,0.0
157.0,35,12924.89,1805.83,338.16,1938.53,16.43,-288088612#6_0,0.0
157.0,36,10559.04,13367.5,3.27,326.36,16.04,-288088612#1_0,0.0
157.0,37,10638.31,10173.65,177.81,2053.11,14.81,288088612#5_0,0.0
157.0,38,16240.24,14625.43,113.14,156.95,14.07,846453771#1_0,0.0
157.0,39,5340.99,12312.61,244.0,2213.71,19.81,-347355524#0_0,0.0
157.0,4,14923.4,13960.44,233.31,28.33,10.43,-229938465#5_0,0.0
157.0,40,8196.22,11567.18,75.88,2483.7,21.97,229938465#2_0,0.0
157.0,41,12662.16,13155.46,65.63,2297.18,20.64,229938465#5_0,0.0
157.0,42,6812.62,15586.44,359.08,1630.0,14.62,-602247756_0,0.0
157.0,43,7830.91,10990.85,56.76,1526.89,13.47,971794427_0,0.0
157.0,44,6486.23,11203.28,259.62,2421.86,22.43,-229938465#2_0,0.0
157.0,45,12602.22,13138.84,245.63,2498.62,23.68,-229938465#5_0,0.0
157.0,46,21984.45,13872.71,285.42,2257.82,21.45,347355525#0_0,0.0
157.0,47,3743.19,10630.27,257.7,2054.7,19.97,-229938465#1_0,0.0
157.0,48,7586.36,10835.42,57.21,1237.12,11.9,971794427_0,0.0
157.0,49,15462.45,14432.67,227.31,38.27,18.16,-1002123620#1_0,0.0
157.0,5,12909.18,1845.01,338.16,1980.74,13.57,-288088612#6_0,0.0
157.0,6,18498.92,17357.09,226.01,3299.11,22.55,-1002123620#6_0,0.0
157.0,7,10639.21,10149.96,177.81,2076.81,14.23,288088612#5_0,0.0
157.0,8,8824.3,8330.39,128.8,2916.66,20.49,-288088613#0_0,0.0
157.0,9,21611.81,13974.68,285.24,2644.15,18.93,347355525#0_0,0.0
158.0,0,10522.21,14298.04,165.54,5.48,8.29,:2916295860_6_0,0.0
158.0,1,4560.86,11944.66,242.93,3076.36,20.81,-347355524#0_0,0.0
158.0,10,21622.43,13971.78,285.24,2633.15,19.52,347355525#0_0,0.0
158.0,11,12066.67,16467.71,180.3,170.05,14.02,803873441#0_0,0.0
158.0,12,10314.11,15533.54,170.64,1355.9,16.34,288088612#0_0,0.0
158.0,13,5827.68,11071.59,78.07,62.54,15.78,229938465#2_0,0.0
158.0,14,9395.09,17401.91,186.18,55.28,15.63,803874779#0_0,0.0
158.0,15,21651.16,13963.95,285.24,2603.36,18.21,347355525#0_0,0.0
158.0,16,3008.94,10468.92,77.87,2597.98,18.62,229938465#1_0,0.0
158.0,17,8453.54,14591.49,31.92,1726.49,13.0,-500298205_0,0.0
158.0,18,12772.35,16414.34,289.6,1038.86,19.98,347355525#5_0,0.0
158.0,19,10539.12,16535.44,305.16,2100.66,15.65,500298202_0,0.0
158.0,2,3430.22,11406.62,64.28,3289.73,21.34,347355524#0_0,0.0
158.0,20,7024.14,15908.97,71.25,218.38,22.41,290273433#1_0,0.0
158.0,21,8787.56,8359.92,128.8,2869.52,21.48,-288088613#0_0,0.0
158.0,22,3064.71,10490.72,257.87,2754.85,21.56,-229938465#1_0,0.0
158.0,23,9861.7,11951.99,71.48,1022.5,18.85,229938465#3_0,0.0
158.0,24,10372.62,15165.66,170.23,1728.41,13.11,288088612#0_0,0.0
158.0,25,8333.55,14398.86,31.92,1499.54,11.0,-500298205_0,0.0
158.0,26,5063.99,12182.6,245.35,2519.73,20.03,-347355524#0_0,0.0
158.0,27,12528.76,13095.03,65.63,2150.74,19.83,229938465#5_0,0.0
158.0,28,10663.94,9632.84,356.51,2298.65,17.61,-288088612#5_0,0.0
158.0,29,10681.17,9179.62,357.97,1845.07,15.22,-288088612#5_0,0.0
158.0,3,8647.25,15089.04,26.73,2197.92,23.78,347355524#1_0,0.0
158.0,30,8183.21,11233.75,55.47,1960.16,15.87,971794427_0,0.0
158.0,31,8729.29,11688.59,77.5,3030.45,25.6,229938465#2_0,0.0
158.0,32,9583.49,17453.51,276.54,2626.39,22.0,347355525#6_0,0.0
158.0,33,8762.27,8380.26,128.8,2837.06,21.52,-288088613#0_0,0.0
158.0,34,8603.53,15011.72,207.46,2565.87,21.63,-347355524#1_0,0.0
158.0,35,12918.79,1821.05,338.16,1954.92,16.4,-288088612#6_0,0.0
158.0,36,10559.96,13383.62,3.27,342.52,16.15,-288088612#1_0,0.0
158.0,37,10638.85,10159.48,177.81,2067.29,14.18,288088612#5_0,0.0
158.0,38,16254.2,14619.46,113.14,172.14,15.19,846453771#1_0,0.0
158.0,39,5323.19,12303.92,244.0,2233.52,19.81,-347355524#0_0,0.0
158.0,4,14911.18,13957.18,255.63,41.01,12.67,-229938465#5_0,0.0
158.0,40,8217.26,11572.47,75.88,2505.4,21.69,229938465#2_0,0.0
158.0,41,12680.95,13163.96,65.63,2317.79,20.62,229938465#5_0,0.0
158.0,42,6812.55,15601.09,359.74,1644.64,14.64,-602247756_0,0.0
158.0,43,7842.58,10998.49,56.76,1540.83,13.94,971794427_0,0.0
158.0,44,6464.7,11199.33,259.59,2443.75,21.89,-229938465#2_0,0.0
158.0,45,12580.39,13128.95,245.63,2522.59,23.97,-229938465#5_0,0.0
158.0,46,21964.02,13878.35,285.42,2279.0,21.19,347355525#0_0,0.0
158.0,47,3724.2,10626.13,257.7,2074.14,19.44,-229938465#1_0,0.0
158.0,48,7596.26,10841.8,57.21,1248.9,11.78,971794427_0,0.0
158.0,49,15449.04,14420.3,227.31,56.51,18.25,-1002123620#1_0,0.0
158.0,5,12904.25,1857.32,338.16,1994.0,13.26,-288088612#6_0,0.0
158.0,6,18482.22,17340.97,226.01,3322.33,23.22,-1002123620#6_0,0.0
158.0,7,10639.76,10135.61,177.81,2091.17,14.36,288088612#5_0,0.0
158.0,8,8840.36,8317.48,128.8,2937.26,20.6,-288088613#0_0,0.0
158.0,9,21593.66,13979.62,285.24,2662.97,18.81,347355525#0_0,0.0
159.0,0,10524.08,14288.16,170.78,1.47,10.06,288088612#1_0,0.0
159.0,1,4542.65,11935.66,244.69,3096.67,20.32,-347355524#0_0,0.0
159.0,10,21603.7,13976.89,285.24,2652.56,19.41,347355525#0_0,0.0
159.0,11,12066.6,16454.09,180.3,183.67,13.62,803873441#0_0,0.0
159.0,12,10316.81,15517.19,170.64,1372.48,16.58,288088612#0_0,0.0
159.0,13,5845.22,11075.29,78.07,80.46,17.92,229938465#2_0,0.0
159.0,14,9393.33,17385.61,186.18,71.68,16.4,803874779#0_0,0.0
159.0,15,21632.9,13968.93,285.24,2622.29,18.93,347355525#0_0,0.0
159.0,16,3027.1,10472.82,77.87,2616.55,18.57,229938465#1_0,0.0
159.0,17,8460.0,14601.86,31.92,1738.71,12.22,-500298205_0,0.0
159.0,18,12753.04,16421.21,289.6,1059.35,20.49,347355525#5_0,0.0
159.0,19,10526.89,16544.05,305.16,2115.62,14.96,500298202_0,0.0
159.0,2,3450.02,11416.16,64.28,3311.7,21.97,347355524#0_0,0.0
159.0,20,7044.6,15915.91,71.25,239.98,21.61,290273433#1_0,0.0
159.0,21,8805.04,8345.87,128.8,2891.94,22.42,-288088613#0_0,0.0
159.0,22,3044.3,10486.33,257.87,2775.73,20.88,-229938465#1_0,0.0
159.0,23,9879.74,11958.03,71.48,1041.53,19.03,229938465#3_0,0.0
159.0,24,10374.9,15152.45,170.23,1741.82,13.4,288088612#0_0,0.0
159.0,25,8339.88,14409.03,31.92,1511.52,11.98,-500298205_0,0.0
159.0,26,5045.63,12174.18,245.35,2539.93,20.2,-347355524#0_0,0.0
159.0,27,12546.81,13103.21,65.63,2170.56,19.82,229938465#5_0,0.0
159.0,28,10662.85,9650.69,356.51,2316.54,17.89,-288088612#5_0,0.0
159.0,29,10680.65,9194.5,357.97,1859.97,14.89,-288088612#5_0,0.0
159.0,3,8657.18,15110.83,24.5,2221.87,23.95,347355524#1_0,0.0
159.0,30,8196.58,11242.95,55.47,1976.39,16.23,971794427_0,0.0
159.0,31,8753.84,11694.04,77.5,3055.6,25.15,229938465#2_0,0.0
159.0,32,9561.94,17455.98,276.54,2648.08,21.69,347355525#6_0,0.0
159.0,33,8779.41,8366.48,128.8,2859.05,21.99,-288088613#0_0,0.0
159.0,34,8593.86,14993.12,207.46,2586.83,20.96,-347355524#1_0,0.0
159.0,35,12912.85,1835.85,338.16,1970.87,15.95,-288088612#6_0,0.0
159.0,36,10560.88,13399.77,3.27,358.69,16.18,-288088612#1_0,0.0
159.0,37,10639.38,10145.66,177.81,2081.12,13.83,288088612#5_0,0.0
159.0,38,16268.03,14613.95,108.95,187.04,14.89,846453771#1_0,0.0
159.0,39,5305.83,12295.46,244.0,2252.83,19.31,-347355524#0_0,0.0
159.0,4,14896.85,13953.51,255.63,55.8,14.79,-229938465#5_0,0.0
159.0,40,8239.03,11577.95,75.88,2527.84,22.44,229938465#2_0,0.0
159.0,41,12699.38,13172.31,65.63,2338.02,20.23,229938465#5_0,0.0
159.0,42,6812.49,15615.59,359.74,1659.15,14.5,-602247756_0,0.0
159.0,43,7853.68,11005.77,56.76,1554.11,13.27,971794427_0,0.0
159.0,44,6443.03,11195.35,259.59,2465.78,22.03,-229938465#2_0,0.0
159.0,45,12558.87,13119.21,245.63,2546.21,23.62,-229938465#5_0,0.0
159.0,46,21943.53,13884.0,285.42,2300.26,21.25,347355525#0_0,0.0
159.0,47,3705.21,10622.0,257.7,2093.57,19.43,-229938465#1_0,0.0
159.0,48,7605.57,10847.79,57.21,1259.97,11.07,971794427_0,0.0
159.0,49,15435.16,14407.49,227.31,75.4,18.88,-1002123620#1_0,0.0
159.0,5,12899.27,1869.75,338.18,2007.39,13.38,-288088612#6_0,0.0
159.0,6,18466.36,17325.65,226.01,3344.37,22.05,-1002123620#6_0,0.0
159.0,7,10640.3,10121.48,177.81,2105.32,14.15,288088612#5_0,0.0
159.0,8,8856.38,8304.6,128.8,2957.81,20.55,-288088613#0_0,0.0
159.0,9,21576.17,13984.27,284.87,2681.06,18.1,347355525#0_0,0.0
160.0,0,10525.87,14276.09,171.61,13.68,12.21,288088612#1_0,0.0
160.0,1,4524.83,11927.23,244.69,3116.39,19.72,-347355524#0_0,0.0
160.0,10,21586.81,13981.45,284.87,2670.05,17.5,347355525#0_0,0.0
160.0,11,12066.53,16440.88,180.3,196.88,13.21,803873441#0_0,0.0
160.0,12,10319.48,15500.99,170.64,1388.89,16.42,288088612#0_0,0.0
160.0,13,5864.43,11079.31,78.57,100.09,19.63,229938465#2_0,0.0
160.0,14,9391.64,17370.01,186.18,87.37,15.69,803874779#0_0,0.0
160.0,15,21613.85,13974.12,285.24,2642.04,19.75,347355525#0_0,0.0
160.0,16,3045.98,10476.88,77.87,2635.87,19.32,229938465#1_0,0.0
160.0,17,8466.51,14612.31,31.92,1751.02,12.31,-500298205_0,0.0
160.0,18,12734.03,16427.98,289.6,1079.53,20.18,347355525#5_0,0.0
160.0,19,10513.85,16553.24,305.16,2131.58,15.96,500298202_0,0.0
160.0,2,3469.58,11425.58,64.28,3333.41,21.71,347355524#0_0,0.0
160.0,20,7065.4,15923.52,69.31,262.13,22.15,290273433#1_0,0.0
160.0,21,8822.15,8332.12,128.8,2913.9,21.96,-288088613#0_0,0.0
160.0,22,3023.77,10481.92,257.87,2796.72,20.99,-229938465#1_0,0.0
160.0,23,9898.48,11964.31,71.48,1061.29,19.76,229938465#3_0,0.0
160.0,24,10377.16,15139.3,170.23,1755.16,13.35,288088612#0_0,0.0
160.0,25,8345.9,14418.69,31.92,1522.9,11.38,-500298205_0,0.0
160.0,26,5027.99,12166.08,245.35,2559.34,19.41,-347355524#0_0,0.0
160.0,27,12565.18,13111.53,65.63,2190.72,20.16,229938465#5_0,0.0
160.0,28,10661.76,9668.62,356.51,2334.5,17.96,-288088612#5_0,0.0
160.0,29,10680.13,9209.05,357.97,1874.52,14.56,-288088612#5_0,0.0
160.0,3,8666.72,15131.76,24.5,2244.87,23.0,347355524#1_0,0.0
160.0,30,8209.57,11251.88,55.47,1992.15,15.76,971794427_0,0.0
160.0,31,8777.91,11699.37,77.5,3080.25,24.65,229938465#2_0,0.0
160.0,32,9540.55,17458.44,276.54,2669.62,21.54,347355525#6_0,0.0
160.0,33,8796.29,8352.91,128.8,2880.71,21.66,-288088613#0_0,0.0
160.0,34,8584.06,14974.27,207.46,2608.07,21.25,-347355524#1_0,0.0
160.0,35,12906.72,1851.16,338.16,1987.36,16.49,-288088612#6_0,0.0
160.0,36,10561.74,13414.94,3.24,373.89,15.2,-288088612#1_0,0.0
160.0,37,10639.93,10131.17,177.81,2095.62,14.49,288088612#5_0,0.0
160.0,38,16282.41,14609.26,108.07,202.17,15.13,846453771#1_0,0.0
160.0,39,5288.78,12287.14,244.0,2271.81,18.98,-347355524#0_0,0.0
160.0,4,14880.8,13949.39,255.63,72.37,16.57,-229938465#5_0,0.0
160.0,40,8260.25,11583.29,75.88,2549.73,21.89,229938465#2_0,0.0
160.0,41,12718.05,13180.77,65.63,2358.52,20.5,229938465#5_0,0.0
160.0,42,6812.42,15630.35,359.74,1673.9,14.76,-602247756_0,0.0
160.0,43,7865.55,11013.55,56.76,1568.31,14.2,971794427_0,0.0
160.0,44,6421.5,11191.39,259.59,2487.67,21.89,-229938465#2_0,0.0
160.0,45,12537.69,13109.61,245.63,2569.46,23.25,-229938465#5_0,0.0
160.0,46,21923.3,13889.58,285.42,2321.25,20.99,347355525#0_0,0.0
160.0,47,3685.96,10617.8,257.7,2113.27,19.7,-229938465#1_0,0.0
160.0,48,7615.6,10854.26,57.21,1271.91,11.94,971794427_0,0.0
160.0,49,15422.04,14395.39,227.31,93.24,17.85,-1002123620#1_0,0.0
160.0,5,12894.52,1881.6,338.18,2020.15,12.77,-288088612#6_0,0.0
160.0,6,18450.02,17309.88,226.01,3367.08,22.71,-1002123620#6_0,0.0
160.0,7,10640.83,10107.53,177.81,2119.27,13.95,288088612#5_0,0.0
160.0,8,8871.7,8291.45,131.09,2978.01,20.2,-288088613#0_0,0.0
160.0,9,21558.81,13988.89,284.87,2699.03,17.96,347355525#0_0,0.0
161.0,0,10527.84,14262.68,171.61,27.23,13.55,288088612#1_0,0.0
161.0,1,4506.7,11918.65,244.69,3136.44,20.05,-347355524#0_0,0.0
161.0,10,21569.54,13986.04,284.87,2687.92,17.87,347355525#0_0,0.0
161.0,11,12066.46,16427.43,180.3,210.33,13.45,803873441#0_0,0.0
161.0,12,10322.25,15484.21,170.64,1405.89,17.0,288088612#0_0,0.0
161.0,13,5885.86,11083.24,79.59,121.88,21.79,229938465#2_0,0.0
161.0,14,9389.91,17354.09,186.18,103.39,16.01,803874779#0_0,0.0
161.0,15,21597.15,13978.67,285.24,2659.34,17.31,347355525#0_0,0.0
161.0,16,3063.88,10480.72,77.87,2654.17,18.3,229938465#1_0,0.0
161.0,17,8473.08,14622.85,31.92,1763.43,12.42,-500298205_0,0.0
161.0,18,12714.46,16434.95,289.6,1100.31,20.78,347355525#5_0,0.0
161.0,19,10501.67,16561.82,305.16,2146.47,14.89,500298202_0,0.0
161.0,2,3488.88,11434.88,64.28,3354.84,21.43,347355524#0_0,0.0
161.0,20,7085.69,15931.18,69.31,283.83,21.69,290273433#1_0,0.0
161.0,21,8838.8,8318.73,128.8,2935.26,21.36,-288088613#0_0,0.0
161.0,22,3003.0,10477.46,257.87,2817.97,21.25,-229938465#1_0,0.0
161.0,23,9916.22,11970.25,71.48,1080.0,18.71,229938465#3_0,0.0
161.0,24,10379.49,15125.76,170.23,1768.9,13.74,288088612#0_0,0.0
161.0,25,8351.86,14428.25,31.92,1534.17,11.26,-500298205_0,0.0
161.0,26,5010.23,12157.92,245.35,2578.89,19.55,-347355524#0_0,0.0
